ID,型号,价格,能源类型,车辆级别,驱动方式,马力(Ps),电池容量(kWh),百公里能耗,续航里程
768,瑞风M3 2025款 1.5T 手动智联版 7/8座,8.48万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2024款 PLUS 2.0L HEV 精英版,10.99万,油电混合,紧凑型MPV,N/A,177Ps,1.83,N/A,N/A
768,瑞风M3 2024款 PLUS 2.0L HEV 舒适版,11.59万,油电混合,紧凑型MPV,N/A,177Ps,1.83,N/A,N/A
768,瑞风M3 2024款 PLUS 2.0L HEV 智联版,12.29万,油电混合,紧凑型MPV,N/A,177Ps,1.83,N/A,N/A
768,瑞风M3 2023款 1.8L 2座穿梭版,6.98万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 1.8L 5座经典版,6.58万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 1.8L 7/8座精英版,7.28万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 1.8L 7座舒适版,7.48万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 1.5T 7座舒适版,7.68万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 1.8L 7座智联版,8.28万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 1.5T 7座智联版,8.48万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 2座穿梭版,8.08万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款  PLUS 1.5T 经典版,7.59万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 7/8座精英版,8.18万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 9座精英版,8.48万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 7/8座舒适版,8.28万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 9座舒适版,8.58万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.5T 7座舒适版,8.48万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.5T 9座舒适版,8.78万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 7座智联版,8.98万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 9座智联版,9.28万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.5T 7座智联版,9.08万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.5T 9座智联版,9.38万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 7/8座舒适版CNG,10.49万,油气混合,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 9座舒适版CNG,10.79万,油气混合,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 7/8座客运版CNG,12.49万,油气混合,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2023款 PLUS 1.8L 9座客运版CNG,12.79万,油气混合,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
768,瑞风M3 2022款 1.5T 7座精英版,7.48万,汽油,紧凑型MPV,N/A,N/A,N/A,N/A,N/A
798,捷豹XFL 2024款 2.0T P250 两驱尊享豪华版,43.99万,汽油,中大型车,N/A,N/A,N/A,N/A,N/A
798,捷豹XFL 2024款 2.0T P300 四驱旗舰运动鎏金版,48.79万,汽油,中大型车,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.2L加长盲窗厢货2座超值型,3.99万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.2L加长盲窗厢货5座超值型,4.04万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货2座基本型,4.39万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货5座基本型,4.44万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货2座标准型,4.59万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货5座标准型,4.64万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货2座舒适型,4.69万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货5座舒适型,4.74万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货2座创富型,5.39万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货5座创富型,5.44万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货2座尊享型,6.19万,汽油,微面,N/A,N/A,N/A,N/A,N/A
848,优优 2021款 1.5L加长盲窗厢货5座尊享型,6.24万,汽油,微面,N/A,N/A,N/A,N/A,N/A
859,凯迪拉克CT6 2023款 28T 风尚型,35.97万,汽油,中大型车,N/A,N/A,N/A,N/A,N/A
859,凯迪拉克CT6 2023款 28T 豪华型,38.97万,汽油,中大型车,N/A,N/A,N/A,N/A,N/A
859,凯迪拉克CT6 2023款 28T 尊贵型,40.97万,汽油,中大型车,N/A,N/A,N/A,N/A,N/A
859,凯迪拉克CT6 2023款 28T 铂金版,46.97万,汽油,中大型车,N/A,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2025款 28T 豪华型,39.99万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2025款 28T 尊贵型,41.99万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2025款 28T 铂金型,45.99万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2024款 2.0T 两驱风尚型,35.27万,48V轻混系统,中型SUV,前驱,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2024款 2.0T 四驱豪华型蜂鸟版,38.27万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2024款 2.0T 四驱尊贵型至臻版,41.27万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
861,凯迪拉克XT5 2024款 2.0T 四驱铂金型,45.27万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
993,揽胜极光 2024款 极光L 2.0T 200PS 流光熠雅版,39.28万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
993,揽胜极光 2024款 极光L 2.0T 249PS 驭光尊耀版,42.98万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
993,揽胜极光 2024款 极光L 2.0T 249PS 凝光限定版,47.58万,48V轻混系统,中型SUV,N/A,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 1.5L 手动质美版,8.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 1.5L 自动质悦版,9.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 2.0L 自动质擎版,9.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 2.0L 自动质炫版,11.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 2.0L 自动质雅版,11.59万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 2.0L 自动质耀版,11.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 2.0L 自动质臻版,12.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1014,马自达3 昂克赛拉 2023款 2.0L 自动质尊版,14.19万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.0L 自动两驱舒适型,12.58万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.0L 自动两驱智尚型,13.58万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.0L 自动两驱智尚Pro,13.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.0L 自动两驱智雅型,14.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.0L 自动两驱智雅Pro,15.38万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.5L 自动两驱智尊型,17.68万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1016,马自达CX-5 2024款 2.5L 自动四驱尊耀型,19.78万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
1081,艾瑞泽5 2024款 1.5L 手动都市型,5.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1081,艾瑞泽5 2024款 1.5L 手动风尚型,6.59万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1081,艾瑞泽5 2024款 1.5L CVT风尚型,7.59万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1081,艾瑞泽5 2024款 惠民版 1.5L 手动风尚型,5.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1081,艾瑞泽5 2024款 惠民版 1.5L CVT风尚型,6.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1092,瑞虎3x 2024款 1.5L CVT卓越版,5.79万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
1092,瑞虎3x 2024款 惠民版 1.5L 手动时尚型,5.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
1092,瑞虎3x 2024款 惠民版 1.5L CVT时尚型,6.99万,汽油,小型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 卓越版 1.5T 手动舒适版,7.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 卓越版 1.5T CVT豪华版,8.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 卓越版 1.5T CVT尊贵版,9.69万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 高能版 1.6T DCT 驰,10.79万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 高能版 1.6T DCT 劲,11.79万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 高能版 1.6T DCT 御,12.79万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2025款 高能版 1.6T DCT 御+,13.99万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
1094,瑞虎7 2024款 1.5T 手动荣耀版,7.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2024款 1.5T CVT豪华版,8.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2024款 1.5T CVT尊贵版,9.69万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2024款 1.5T CVT村超版,10.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2024款 超能版 1.5T CVT超能精英,11.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1094,瑞虎7 2024款 超能版 1.5T CVT超能豪华,12.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1101,小蚂蚁 2024款 改款 热爱 磷酸铁锂 23.99kWh 251km,5.99万,纯电动,微型车,后置后驱,49Ps,23.99,N/A,N/A
1101,小蚂蚁 2024款 改款 热爱 磷酸铁锂 25.05kWh 251km,5.99万,纯电动,微型车,后置后驱,49Ps,25.05,N/A,N/A
1101,小蚂蚁 2024款 改款 真爱 磷酸铁锂 23.99kWh 251km,6.39万,纯电动,微型车,后置后驱,49Ps,23.99,N/A,N/A
1101,小蚂蚁 2024款 改款 真爱 磷酸铁锂 25.05kWh 251km,6.39万,纯电动,微型车,后置后驱,49Ps,25.05,N/A,N/A
1101,小蚂蚁 2024款 改款 钟爱 磷酸铁锂 29.23kWh 321km,6.99万,纯电动,微型车,后置后驱,49Ps,29.23,N/A,N/A
1101,小蚂蚁 2024款 改款 钟爱Pro 磷酸铁锂 29.23kWh 321km,7.69万,纯电动,微型车,后置后驱,49Ps,29.23,N/A,N/A
1101,小蚂蚁 2024款 改款 酷爱 磷酸铁锂 29.23kWh 321km,7.09万,纯电动,微型车,后置后驱,49Ps,29.23,N/A,N/A
1101,小蚂蚁 2024款 改款 唯爱 磷酸铁锂 29.23kWh 321km,7.49万,纯电动,微型车,后置后驱,49Ps,29.23,N/A,N/A
1116,起亚K3 2024款 1.5L IVT 舒适优享版,11.44万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2024款 1.5L IVT 豪华智享版,12.49万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2023款 1.5L IVT 舒适版,11.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2023款 1.5L IVT 豪华版,12.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2023款 1.5L IVT 尊贵版,13.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2023款 1.4T DCT 豪华版,13.09万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2023款 1.4T DCT 尊贵版,13.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1116,起亚K3 2023款 1.4T DCT 尊贵奢享版,14.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1119,起亚K5 2025款 1.5T 豪华版,13.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1119,起亚K5 2025款 1.5T 尊贵版,15.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1119,起亚K5 2025款 2.0T 尊贵版,17.58万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1119,起亚K5 2025款 2.0T 旗舰版,18.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1123,智跑 2021款 Ace 2.0L 探索版,13.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1123,智跑 2021款 Ace 2.0L 挑战版,14.48万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1123,智跑 2021款 Ace 2.0L 精彩版,14.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1123,智跑 2021款 Ace 1.5T GT-Line 聚变版,15.28万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1123,智跑 2021款 Ace 1.5T GT-Line 超能版,15.78万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1126,嘉华 2021款 2.0T豪华款,28.99万,汽油,中大型MPV,前驱,N/A,N/A,N/A,N/A
1126,嘉华 2021款 2.0T豪华科技款,30.09万,汽油,中大型MPV,前驱,N/A,N/A,N/A,N/A
1126,嘉华 2021款 2.0T豪华尊享款,32.09万,汽油,中大型MPV,前驱,N/A,N/A,N/A,N/A
1126,嘉华 2021款 2.0T旗舰款,34.09万,汽油,中大型MPV,前驱,N/A,N/A,N/A,N/A
1143,骐达TIIDA 2024款 1.6L CVT酷动版,8.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1143,骐达TIIDA 2024款 1.6L CVT智行版,10.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1143,骐达TIIDA 2024款 1.6L CVT智尊版,11.59万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2025款 1.6L CVT 真心版,12.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2024款 1.6L CVT 黑金版,13.11万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2024款 改款二 经典 1.6L XE CVT舒适版,10.86万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2024款 改款 经典 1.6L XE+ CVT大屏版,11.11万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2024款 改款二 经典 1.6L XL CVT豪华版,11.86万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2024款 改款二 经典 1.6L XV CVT尊享版,12.26万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2023款 1.6L CVT舒享版,11.9万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2023款 改款 1.6L CVT悦享版,12.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2023款 改款 1.6L CVT智驾版,13.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1145,轩逸 2023款 超混电驱 全电驱Pro,13.89万,汽油电驱,紧凑型车,前驱,136Ps,N/A,N/A,N/A
1145,轩逸 2023款 超混电驱 全电驱大屏版,14.29万,汽油电驱,紧凑型车,前驱,136Ps,N/A,N/A,N/A
1145,轩逸 2023款 超混电驱 超智联Plus,14.99万,汽油电驱,紧凑型车,前驱,136Ps,N/A,N/A,N/A
1145,轩逸 2023款 超混电驱 超智驾Max,15.59万,汽油电驱,紧凑型车,前驱,136Ps,N/A,N/A,N/A
1145,轩逸 2023款 超混电驱 超豪华Ultra,17.49万,汽油电驱,紧凑型车,前驱,136Ps,N/A,N/A,N/A
1147,天籁 2024款 2.0L XE 真心版,17.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1147,天籁 2024款 2.0L SV 黑金版,19.12万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1147,天籁 2022款 2.0L XL-TLS 悦享版,18.88万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1147,天籁 2022款 2.0L XL-Upr 优享版,19.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1147,天籁 2022款 2.0T XL 进享版,21.68万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1147,天籁 2022款 2.0T XV 尊享版,23.98万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1150,逍客 2025款 荣誉 2.0L CVT XV真心版,12.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2025款 荣誉 2.0L CVT XV+领先版,13.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2024款 1.3T 黑金版,15.73万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 经典 2.0L 舒适版,12.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 经典 2.0L 领先版,13.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 经典 2.0L 智享版,14.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 1.3T 精英版,13.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 1.3T 豪华版,15.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 1.3T 领航版,16.29万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1150,逍客 2023款 1.3T 旗舰版,17.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2024款 e-POWER 超混双电机四驱黑金版,19.23万,汽油电驱,紧凑型SUV,双电机四驱,340Ps,N/A,N/A,N/A
1151,奇骏 2023款 经典版 2.0L 两驱智联舒享版,18.93万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2023款 经典版 2.0L 两驱智联臻享版,19.28万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2023款 e-POWER 超混双电机四驱豪华版,18.99万,汽油电驱,紧凑型SUV,双电机四驱,340Ps,N/A,N/A,N/A
1151,奇骏 2023款 e-POWER 超混双电机四驱至尊版,19.99万,汽油电驱,紧凑型SUV,双电机四驱,340Ps,N/A,N/A,N/A
1151,奇骏 2022款 VC-Turbo 300 CVT 2WD星月限定版,17.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 2WD时尚版,18.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 2WD舒适版,19.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 2WD豪华版,19.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 2WD豪华版 7座,20.79万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 4WD豪华版,21.29万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 4WD尊享版,23.29万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 4WD尊享版 7座,24.09万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
1151,奇骏 2021款 VC-Turbo 300 CVT 4WD至尊版,26.29万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 PLUS 330TGI 手动领潮智享版,9.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 PLUS 330TGI 自动领潮智惠版,10.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 PLUS 330TGI 自动领潮智享版,11.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 PLUS 330TGI 自动领潮智臻版,11.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 舒享版,12.29万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 优越版,12.79万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 豪华滑屏版,13.29万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 尊荣滑屏版,13.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1182,荣威RX5 2023款 旗舰智驾版,15.59万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
1183,荣威eRX5 2023款 超混舒享版,14.79万,插电式混合动力,紧凑型SUV,前驱,245Ps,12.3,N/A,N/A
1183,荣威eRX5 2023款 超混优越版,15.39万,插电式混合动力,紧凑型SUV,前驱,245Ps,12.3,N/A,N/A
1183,荣威eRX5 2023款 超混尊荣版,15.99万,插电式混合动力,紧凑型SUV,前驱,245Ps,12.3,N/A,N/A
1211,大通G10 2025款 2.0L汽油 手动超值版,10.8万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 2.0L汽油 手动多功能版,11.68万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 2.0T柴油 手动多功能版,14.38万,柴油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 2.0LCNG 手动中级旅行版,14.58万,压缩天然气(CNG),中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 2.0LCNG 手动高级旅行版,14.98万,压缩天然气(CNG),中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 2.4LCNG 手动高级旅行版,15.48万,压缩天然气(CNG),中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 MAX 2.0T汽油 自动行政版,16.58万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 MAX 2.0T汽油 自动豪华版,17.58万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 MAX 2.0T汽油 自动旗舰版,18.98万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2025款 MAX 2.0T柴油 自动豪华版,18.98万,柴油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2024款 2.0L CNG 手动多功能旅行版 7/9座,14.58万,压缩天然气(CNG),中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2023款 改款 2.0L汽油 手动多功能版 7座,12.08万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2023款 2.0L汽油 手动多功能旅行版 7座,12.28万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2023款 2.0T柴油 手动多功能版 7/8/9座,14.38万,柴油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2023款 2.0T柴油 手动多功能旅行版 7/8座,14.88万,柴油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2022款 2.0T汽油 手动超值版 7座,14.58万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2022款 2.0T汽油 手动超值版 9座,14.88万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2022款 2.0T汽油 自动智享版 7座,15.78万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2022款 2.0T汽油 自动精英版 7座,16.38万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2022款 2.0T汽油 自动精英版 8座,16.38万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1211,大通G10 2022款 2.0T汽油 自动精英版 9座,16.68万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
1241,明锐 2025款 PRO TSI280 DSG尊享版,14.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1241,明锐 2025款 PRO TSI280 DSG奢享版,15.49万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1241,明锐 2024款 PRO TSI280 DSG尊享版,14.39万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1241,明锐 2024款 PRO TSI280 DSG奢享版,15.49万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
1243,速派 2025款 TSI280 DSG尊享版,17.49万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1243,速派 2025款 TSI330 DSG奢享版,19.49万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1243,速派 2024款 TSI280 DSG尊享版,17.49万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1243,速派 2024款 TSI330 DSG奢享版,19.49万,汽油,中型车,前驱,N/A,N/A,N/A,N/A
1245,柯迪亚克 2025款 TSI330 5座两驱实力版,19.19万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
1245,柯迪亚克 2025款 TSI330 5座两驱奢享版,20.49万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
